ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa,regiao_prof,ugf,LAT,LON
2012,RO212680,Florestal,Lisboa,Cadaval,Vilar,Estrada da Canaga - Palhais,110410,116621,248011,2012-03-15,17:03:00,2012-03-15,19:10:00,2012-03-15,17:24:00,Populares,PT13010510,0.05,0.9,0.0,0.95,0.95,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,Oeste,39.1860746,-9.1119876
2012,RO312436,Florestal,Setúbal,Setúbal,Gâmbia-Pontes-Alto Guerra,ESTRADA DE ALJERUZ,151207,142785,175784,2012-06-22,12:39:00,2012-06-22,13:21:00,2012-06-22,12:43:00,Outros,PT13030907,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,ESTUÁRIO DO SADO,,,Ribatejo e Oeste,AML,38.550456,-8.794479917557004
2012,BL112406,Florestal,Viseu,Oliveira de Frades,Varzielas,Monte Tezo,181012,196531,402754,2012-02-21,14:47:00,2012-02-21,17:50:00,2012-02-21,15:01:00,CCO,PT12050712,2.0,0.05,0.0,2.05,2.05,1,0,0,0,1,0,,,711.0,Reacendimento,Beira Litoral,Dão Lafões,40.5904498,-8.1849395
2012,DM412867,Florestal,Braga,Fafe,Revelhe,R.DE SUPICO (ABOIM),30724,203971,508088,2012-03-21,13:50:00,2012-03-21,16:20:00,2012-03-21,14:02:00,Populares,PT11030124,0.5,0.7,0.0,1.2,1.2,0,0,0,0,1,0,,,,,Entre Douro e Minho,Baixo Minho,41.48022605,-8.154067243595819
2012,DM2121220,Florestal,Porto,Amarante,Várzea,LUG DE FEIJOAIS (REBORDELO),130137,212318,486050,2012-03-21,15:35:00,2012-03-21,18:55:00,2012-03-21,15:50:00,Populares,PT11050137,0.0,0.7,0.0,0.7,0.7,0,0,0,1,0,0,,,610.0,Desconhecida,Entre Douro e Minho,Tâmega,41.2651339,-8.0033019
2012,DM2121225,Florestal,Porto,Baião,Santa Cruz do Douro,Agrelos,130213,209313,461397,2012-03-22,08:00:00,2012-03-22,10:45:00,2012-03-22,08:20:00,Populares,PT11050213,0.02,0.0,0.0,0.02,0.02,1,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,Tâmega,41.124492,-8.0130669
2012,DM412874,Florestal,Braga,Vila Verde,Pedregais,LONGRAS (M5) (ABOIM DA NOBREGA),31333,178433,531280,2012-03-21,22:50:00,2012-03-22,00:10:00,2012-03-21,23:10:00,Populares,PT11020633,0.005,0.0,0.0,0.005,0.005,0,0,0,1,0,0,,,610.0,Desconhecida,Entre Douro e Minho,Baixo Minho,41.7003911,-8.4782675
2012,DM412291,Florestal,Braga,Amares,Paranhos,COVAS (M3) (Covas),30114,182097,523144,2012-02-21,09:26:00,2012-02-21,11:16:00,2012-02-21,09:35:00,Populares,PT11020114,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho,41.6717298,-8.3455128
2012,DM412303,Florestal,Braga,Fafe,Fornelos,FORNELO (M3) (Fornelo),30712,197078,499303,2012-02-21,17:34:00,2012-02-21,19:10:00,2012-02-21,17:39:00,Populares,PT11030112,0.1,0.4,0.0,0.5,0.5,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho,41.4678174,-8.1766157
2012,BL112420,Florestal,Viseu,Tarouca,Várzea da Serra,VÁRZEA DA SERRA,182009,225720,447581,2012-02-21,19:03:00,2012-02-21,20:20:00,2012-02-21,19:35:00,Populares,PT11071509,1.15,3.0,0.0,4.15,4.15,0,0,0,0,1,0,,,630.0,Desconhecida,Trás-os-Montes,Douro,40.9970597,-7.8262804
2012,DM312254,Florestal,Viana do Castelo,Ponte de Lima,Calheiros,Chão de Fento,160713,164373,539042,2012-02-21,12:04:00,2012-02-21,18:10:00,2012-02-21,12:05:00,Sapadores,PT11010713,2.1,5.0,0.0,7.1,7.1,1,0,0,0,1,0,Entre Vez e Coura,,711.0,Reacendimento,Entre Douro e Minho,Alto Minho,41.8064192,-8.570225
2012,BL412654,Florestal,Leiria,Alvaiázere,Pelmá,Oliveira Gorda,100205,172800,313199,2012-06-23,15:40:00,2012-06-23,16:18:00,2012-06-23,16:00:00,Populares,PT12040105,0.38,0.0,0.0,0.38,0.38,0,0,0,1,0,0,,,610.0,Desconhecida,Beira Litoral,Pinhal Interior Norte,39.7843932,-8.4377794
2012,DM2122257,Florestal,Porto,Gondomar,Jovim,FEITEIRA,130404,167596,460402,2012-06-23,22:15:00,2012-06-24,01:31:00,2012-06-23,22:30:00,Populares,PT11040204,0.0,0.2,0.0,0.2,0.2,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.1092817,-8.50782
2012,DM212417,Florestal,Porto,Paredes,Louredo,ADRIANO MOREIRA DE CASTRO (Amoreira),131014,181396,470141,2012-02-22,20:15:00,2012-02-22,21:45:00,2012-02-22,20:15:00,117,PT11051214,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.2375906,-8.3423236
2012,AG112407,Florestal,Faro,Albufeira,Albufeira,Sesmarias,80101,185600,12999,2012-06-30,20:10:00,2012-06-30,21:00:00,2012-06-30,20:20:00,117,PT15010101,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,,,Algarve,Algarve,37.0809433,-8.2952505
2012,BL1121289,Florestal,Viseu,Castro Daire,Mões,Cerdeiró,180312,220253,431722,2012-03-31,23:46:00,2012-04-01,02:11:00,2012-03-31,23:53:00,117,PT12050312,0.0,0.0001,0.0,0.0001,0.0001,1,0,0,1,0,0,,,711.0,Reacendimento,Beira Litoral,Dão Lafões,40.8642533,-7.8849214
2012,DM2122295,Florestal,Porto,Gondomar,São Pedro da Cova,EST.D. MIGUEL,130410,169000,465199,2012-06-27,13:38:00,2012-06-27,15:00:00,2012-06-27,13:45:00,Outros,PT11040210,0.03,0.0,0.0,0.03,0.03,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.1473685,-8.5074154
2012,BL1121515,Florestal,Viseu,Viseu,Santa Maria,circunvalação,182324,218999,410099,2012-06-27,23:43:00,2012-06-28,00:05:00,2012-06-27,23:48:00,Populares,PT12051424,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,630.0,Desconhecida,Beira Litoral,Dão Lafões,41.0813532,-7.951976
2012,RO2121162,Florestal,Lisboa,Sobral Monte Agraço,São Quintino,Outeiro,111201,112400,227400,2012-06-28,04:01:00,2012-06-28,05:50:00,2012-06-28,04:24:00,Outros,PT13011201,0.0,0.3,0.0,0.3,0.3,0,0,0,1,0,0,,,,,Ribatejo e Oeste,Oeste,39.005968800000005,-9.144093214982062
2012,DM2122300,Florestal,Porto,Vila Nova de Gaia,Vilar de Andorinho,CENTRAL DE LIJO,131723,161900,459599,2012-06-28,17:37:00,2012-06-28,18:47:00,2012-06-28,17:48:00,Populares,PT11040923,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.1032455,-8.5767749
2012,DM2122305,Florestal,Porto,Penafiel,Valpedre,MESAO FRIO,131136,184438,463214,2012-06-28,22:14:00,2012-06-28,23:18:00,2012-06-28,22:30:00,117,PT11051336,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.1346994,-8.3081701
2012,BL212655,Florestal,Coimbra,Arganil,Secarias,SECARIAS,60116,208299,363899,2012-06-28,20:57:00,2012-06-28,23:03:00,2012-06-28,21:06:00,Populares,PT12040316,0.0065,0.0,0.0,0.0065,0.0065,0,0,0,1,0,0,,,630.0,Desconhecida,Beira Litoral,Pinhal Interior Norte,40.2395057,-8.03542555
2012,BL3121460,Florestal,Aveiro,Aveiro,Oliveirinha,Lugar da Cova,10508,160400,405399,2012-06-28,23:15:00,2012-06-29,00:50:00,2012-06-28,23:21:00,Populares,PT12010408,0.0015,0.0,0.0,0.0015,0.0015,0,0,0,1,0,0,,,610.0,Desconhecida,Beira Litoral,Centro Litoral,40.6059884,-8.5954063
2012,TM212713,Florestal,Bragança,Mirandela,Franco,Carricinha- Franco,40715,266199,496499,2012-06-28,18:05:00,2012-06-29,00:45:00,2012-06-28,18:10:00,Populares,PT11080715,0.0,0.39,0.0,0.39,0.39,0,0,0,1,0,0,,,60.0,Desconhecida,Trás-os-Montes,Nordeste,41.4343812,-7.3421325
2012,BL3121463,Florestal,Aveiro,Albergaria-a-Velha,Albergaria-a-Velha,Sobreiro,10201,169037,413331,2012-06-28,22:25:00,2012-06-29,01:39:00,2012-06-28,22:42:00,Outros,PT12010201,0.55,0.0,0.0,0.55,0.55,0,0,0,1,0,0,,,6.0,Desconhecida,Beira Litoral,Centro Litoral,40.6938582,-8.5060594
2012,BL1121517,Florestal,Viseu,Vila Nova de Paiva,Touro,SITIO FUMARIO,182205,230199,438300,2012-06-29,19:36:00,2012-06-29,20:35:00,2012-06-29,19:40:00,Sapadores,PT12051305,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,630.0,Desconhecida,Beira Litoral,Dão Lafões,40.8953121,-7.7478521
2012,BL312290,Florestal,Aveiro,Santa Maria da Feira,Lobão,Rua Alto da Costa (Vale),10911,174286,445844,2012-02-21,21:30:00,2012-02-21,22:25:00,2012-02-21,21:45:00,Populares,PT11060211,0.0,0.04,0.0,0.04,0.04,0,0,0,1,0,0,,,6.0,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga,40.9734589,-8.47179835342153
2012,TM112266,Florestal,Vila Real,Vila Real,Quinta,SARDOEIRA,171422,223107,480544,2012-02-21,09:00:00,2012-02-21,14:20:00,2012-02-21,13:20:00,117,PT11071922,0.0,3.0,0.0,3.0,3.0,0,0,0,0,1,0,,,630.0,Desconhecida,Trás-os-Montes,Douro,41.2854252,-7.8521765
2012,BL312284,Florestal,Aveiro,Ovar,Ovar,Torrão do Lameiro,11505,154972,429555,2012-02-21,10:01:00,2012-02-21,13:00:00,2012-02-21,10:10:00,Outros,PT12011005,0.0,0.414,0.0,0.414,0.414,0,0,0,1,0,0,,,60.0,Desconhecida,Beira Litoral,Centro Litoral,40.8299868,-8.6659468
2012,TM112293,Florestal,Vila Real,Vila Pouca de Aguiar,Vila Pouca de Aguiar,REGATA DA RAPOSA - GUILHADO,171314,242922,503883,2012-02-22,14:00:00,2012-02-22,18:30:00,2012-02-22,14:35:00,117,PT11081214,46.5,3.5,0.0,50.0,50.0,0,0,0,0,1,0,Serra da Padrela,,610.0,Desconhecida,Trás-os-Montes,Barroso e Padrela,41.50149155,-7.629094418050191
2012,BL312998,Florestal,Aveiro,Oliveira de Azemeis,Pinheiro da Bemposta,Figueiredo de Cima,11313,169926,425537,2012-03-31,21:35:00,2012-04-01,00:20:00,2012-03-31,21:55:00,117,PT11060313,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,630.0,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga,40.7966534,-8.4896634
2012,DM2121885,Florestal,Porto,Felgueiras,Macieira da Lixa,Crestins,130310,198308,486268,2012-04-01,01:39:00,2012-04-01,02:40:00,2012-04-01,01:45:00,Outros,PT11050710,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3496108,-8.1492033
2012,DM2121853,Florestal,Porto,Vila do Conde,Canidelo,Rua Alminhas (RIO MAU),131606,154332,492798,2012-03-31,22:30:00,2012-04-01,00:46:00,2012-03-31,22:40:00,Populares,PT11040806,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.3128436,-8.6420511
2012,DM2122294,Florestal,Porto,Vila do Conde,Rio Mau,MONTE,131622,154200,492599,2012-06-27,19:08:00,2012-06-27,21:05:00,2012-06-27,19:18:00,Populares,PT11040822,0.4,0.02,0.0,0.42,0.42,0,0,0,1,0,0,,,610.0,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.399467,-8.685463
2012,BI212254,Florestal,Castelo Branco,Oleiros,Oleiros,Horta da Santa,50608,219454,327944,2012-06-28,17:00:00,2012-06-28,17:55:00,2012-06-28,17:02:00,Populares,PT12060208,0.008,0.0,0.0,0.008,0.008,0,0,0,1,0,0,,,60.0,Desconhecida,Beira Interior,Pinhal Interior Sul,39.8957084,-7.8765451
2012,BI212255,Florestal,Castelo Branco,Fundão,Vale de Prazeres,Quinta da Serra - Vale Prazeres,50428,258502,349210,2012-06-28,14:35:00,2012-06-28,16:35:00,2012-06-28,14:50:00,Outros,PT12100328,0.8,1.2,0.0,2.0,2.0,0,0,0,0,1,0,,,630.0,Desconhecida,Beira Interior,Beira Interior Norte,40.1106704,-7.4310164
2012,BL312693,Florestal,Aveiro,Oliveira de Azemeis,Travanca,Senhora das Flores,11316,173337,439899,2012-03-21,11:58:00,2012-03-21,14:30:00,2012-03-21,12:10:00,Outros,PT11060316,0.36,0.0,0.0,0.36,0.36,1,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga,40.8142477,-8.4827757
2012,BL412675,Florestal,Leiria,Ansião,Alvorge,Vale Galego,100301,169300,334689,2012-06-28,13:39:00,2012-06-28,14:31:00,2012-06-28,13:41:00,Populares,PT12040201,0.0,0.0001,0.0,0.0001,0.0001,0,0,0,1,0,0,,,711.0,Reacendimento,Beira Litoral,Pinhal Interior Norte,39.9830239,-8.4865988
2012,DM2122304,Florestal,Porto,Gondomar,São Cosme,AMÁLIA RODRIGUES,130409,166900,463500,2012-06-28,21:42:00,2012-06-28,22:41:00,2012-06-28,21:45:00,Populares,PT11040209,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.13527305,-8.534103623752394
2012,AG112398,Florestal,Faro,Tavira,Santa Maria Tavira,TAVIRA,81405,243199,18399,2012-06-29,11:40:00,2012-06-29,12:44:00,2012-06-29,11:46:00,Populares,PT15011405,0.0,0.04,0.0,0.04,0.04,0,0,0,1,0,0,,,,,Algarve,Algarve,37.19188724999999,-7.676984838025733
2012,DM2122234,Florestal,Porto,Vila Nova de Gaia,Pedroso,Costa de Cima,131713,165500,457800,2012-06-22,06:25:00,2012-06-22,09:10:00,2012-06-22,06:32:00,Populares,PT11040913,0.02,0.0,0.0,0.02,0.02,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.064143,-8.5572235
2012,DM2122235,Florestal,Porto,Vila Nova de Gaia,Perozinho,RUA DUARTE OLIVEIRA,131714,161200,455200,2012-06-22,15:20:00,2012-06-22,17:21:00,2012-06-22,15:28:00,Outros,PT11040914,0.001,0.0,0.0,0.001,0.001,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0515134,-8.5738294
2012,BL412118,Florestal,Leiria,Leiria,Santa Eufémia,COVA DAS FAIAS,100923,142108,309125,2012-02-12,16:23:00,2012-02-12,17:48:00,2012-02-12,16:30:00,117,PT12030223,0.04,0.0,0.0,0.04,0.04,0,0,0,1,0,0,,,630.0,Desconhecida,Beira Litoral,Centro Litoral,39.7619541,-8.7476931
2012,DM2121234,Florestal,Porto,Amarante,Vila Chão do Marão,Tapado,130139,207850,476805,2012-03-22,16:20:00,2012-03-22,18:42:00,2012-03-22,16:30:00,Populares,PT11050139,0.1,0.3,0.0,0.4,0.4,0,0,0,1,0,0,,,610.0,Desconhecida,Entre Douro e Minho,Tâmega,41.2615496,-8.0862544
2012,AG112187,Florestal,Faro,Castro Marim,Odeleite,Odeleite (VILA NOVA DE CACELA),80403,252099,21451,2012-03-22,14:44:00,2012-03-22,16:18:00,2012-03-22,15:12:00,117,PT15010403,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,RIA FORMOSA,,,Algarve,Algarve,37.3342413,-7.4888312
2012,RO31288,Florestal,Setúbal,Montijo,Montijo,R GAZETA DO SUL (MONTIJO),150702,126929,193621,2012-02-22,17:45:00,2012-02-22,18:15:00,2012-02-22,17:46:00,Outros,PT13030502,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,AML,38.7060845,-8.9746372
2012,BL112486,Florestal,Viseu,Tondela,Tonda,TONDA,182122,205933,391975,2012-02-22,20:50:00,2012-02-22,21:55:00,2012-02-22,21:03:00,Populares,PT12051222,0.001,0.0,0.0,0.001,0.001,1,0,0,1,0,0,,,711.0,Reacendimento,Beira Litoral,Dão Lafões,40.49229365,-8.059504649263527
2012,TM112277,Florestal,Vila Real,Alijó,São Mamede de Ribatua,Safres - amieiro,170114,260442,477309,2012-02-22,15:15:00,2012-02-22,22:27:00,2012-02-22,15:30:00,Populares,PT11070114,0.0,0.001,0.0,0.001,0.001,1,0,0,1,0,0,,,711.0,Reacendimento,Trás-os-Montes,Douro,41.2508952,-7.4318386
2012,RO11273,Florestal,Santarém,Torres Novas,Zibreira,Casal da Pinheira,141916,160663,280995,2012-02-11,14:42:00,2012-02-11,17:54:00,2012-02-11,15:15:00,Outros,PT13040916,0.0,0.2,0.0,0.2,0.2,0,0,0,1,0,0,,,,,Ribatejo e Oeste,Ribatejo,39.4843721,-8.6110195
2012,DM2121217,Florestal,Porto,TROFA,Muro,S.Pantaleão (),131808,0,0,2012-03-21,17:20:00,2012-03-21,18:40:00,2012-03-21,17:30:00,Outros,PT11030808,0.14,0.0,0.0,0.14,0.14,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho,41.2986936,-8.599823
2012,RO212722,Florestal,Lisboa,Loures,Bucelas,Casal das Covas,110702,117274,216733,2012-03-21,21:47:00,2012-03-21,23:20:00,2012-03-21,22:00:00,Populares,PT13020402,0.0,0.89,0.0,0.89,0.89,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,AML,38.9016248,-9.118728
2012,DM2121229,Florestal,Porto,Baião,Gove,Pousada,130206,208814,462930,2012-03-22,16:53:00,2012-03-22,18:30:00,2012-03-22,17:08:00,Populares,PT11050206,0.0,0.2,0.0,0.2,0.2,0,0,0,1,0,0,,,610.0,Desconhecida,Entre Douro e Minho,Tâmega,41.1377486,-8.029933
2012,DM2121239,Florestal,Porto,Paços de Ferreira,Freamunde,R. PAULO VI (SANFINS DE FERREIRA),130908,180072,483814,2012-03-22,14:20:00,2012-03-22,15:11:00,2012-03-22,14:24:00,Populares,PT11051108,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.2885918,-8.3401591
2012,DM2121246,Florestal,Porto,Póvoa de Varzim,Terroso,PARQUE DESPORTIVO (Pavilhão Gimnodesportivo),131312,146529,491057,2012-03-22,20:33:00,2012-03-22,22:05:00,2012-03-22,20:45:00,Populares,PT11040612,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.415134,-8.7278019
2012,DM212444,Florestal,Porto,Amarante,Canadelo,CANIDO (São Tiago),130106,197956,481467,2012-02-22,16:35:00,2012-02-22,17:50:00,2012-02-22,16:40:00,Populares,PT11050106,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,610.0,Desconhecida,Entre Douro e Minho,Tâmega,41.3232923,-7.9722295
2012,BI112307,Florestal,Guarda,Vila Nova de Foz Coa,Vila Nova de Foz Côa,VILA NOVA DE FOZ CÔA,91417,283599,457533,2012-02-22,16:05:00,2012-02-22,16:55:00,2012-02-22,16:15:00,Populares,PT11071817,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,630.0,Desconhecida,Trás-os-Montes,Douro,41.107794,-7.160498413971005
2012,DM212455,Florestal,Porto,Felgueiras,Varziela,Eirado,130330,188378,488412,2012-02-23,20:58:00,2012-02-23,22:22:00,2012-02-23,21:06:00,Populares,PT11050730,0.0,0.78,0.0,0.78,0.78,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3492415,-8.2159638
2012,AT31272,Florestal,Beja,Odemira,Sabóia,Está Bem,21103,169144,59626,2012-02-23,14:42:00,2012-02-23,16:13:00,2012-02-23,15:20:00,117,PT14010303,0.0,0.6547,0.0,0.6547,0.6547,0,0,0,1,0,0,,,630.0,Desconhecida,Alentejo,Alentejo Litoral,37.4949545,-8.498302
2012,BL312299,Florestal,Aveiro,Santa Maria da Feira,Canedo,Alameda Alfredo Henriques,10903,171237,450794,2012-02-21,12:06:00,2012-02-21,13:00:00,2012-02-21,12:22:00,Populares,PT11060203,0.0,0.01,0.0,0.01,0.01,1,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0095244,-8.4639897
2012,DM212415,Florestal,Porto,Gondomar,Melres,TR. TELHEIRO (MELRES),130407,177787,455682,2012-02-22,07:59:00,2012-02-22,09:58:00,2012-02-22,08:17:00,Populares,PT11040207,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0678331,-8.4011959
2012,BL112450,Florestal,Viseu,Viseu,Rio de Loba,Caçador (SANTA MARIA),182323,314941,538105,2012-02-22,20:14:00,2012-02-22,21:00:00,2012-02-22,20:30:00,117,PT12051423,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,630.0,Desconhecida,Beira Litoral,Dão Lafões,40.6392665,-7.8694782
2012,BL312306,Florestal,Aveiro,Santa Maria da Feira,Pigeiros,Quinta da Lage,10920,163080,434527,2012-02-23,11:37:00,2012-02-23,13:50:00,2012-02-23,11:50:00,Populares,PT11060220,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,,,6.0,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga,40.9523347,-8.4962544
2012,AG112419,Florestal,Faro,Loulé,Quarteira,QUARTEIRA,80805,202299,12099,2012-07-03,21:19:00,2012-07-03,22:28:00,2012-07-03,21:29:00,Outros,PT15010805,0.0,0.0005,0.0,0.0005,0.0005,0,0,0,1,0,0,,,,,Algarve,Algarve,37.0702206,-8.098587615209388
2012,DM212427,Florestal,Porto,Vila Nova de Gaia,Olival,RUA PEDRA MOURA (Rua Circular da Pedra Alta),131711,156780,463020,2012-02-22,19:02:00,2012-02-22,20:10:00,2012-02-22,19:17:00,117,PT11040911,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0612018,-8.5234476
2012,DM212428,Florestal,Porto,Baião,Santa Leocádia (Baião),Balde,130214,204584,459906,2012-02-22,15:36:00,2012-02-22,17:13:00,,,117,PT11050214,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.1105611,-8.0771399
2012,BL312714,Florestal,Aveiro,Vale de Cambra,São Pedro de Castelões,Felgueira,11902,175453,425095,2012-03-22,16:44:00,2012-03-22,18:20:00,2012-03-22,16:56:00,Populares,PT11060502,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga,40.794422,-8.4246334
2012,DM412888,Florestal,Braga,Vila Verde,Go?es (S?o Pedro),BONFIM (M5) (Senhor do Bonfim),31318,169944,523763,2012-03-22,18:13:00,2012-03-22,20:10:00,2012-03-22,18:30:00,Populares,PT11020618,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,Baixo Minho,41.6488247,-8.4362569
2012,BL312722,Florestal,Aveiro,Vale de Cambra,São Pedro de Castelões,Felgueira,11902,175453,425095,2012-03-23,07:50:00,2012-03-23,10:40:00,2012-03-23,08:10:00,Populares,PT11060502,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga,40.794422,-8.4246334
2012,BL212323,Florestal,Coimbra,Penela,Espinhal,Fetais Cimeiros,61402,184340,340617,2012-03-22,22:20:00,2012-03-23,00:21:00,2012-03-22,22:34:00,Populares,PT12041202,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,630.0,Desconhecida,Beira Litoral,Pinhal Interior Norte,40.0135814,-8.3505419
2012,BL1121071,Florestal,Viseu,Castro Daire,Ester,Ester de Cima,180307,209629,439454,2012-03-23,10:20:00,2012-03-23,18:34:00,2012-03-23,12:10:00,Outros,PT12050307,0.0,0.0001,0.0,0.0001,0.0001,1,0,0,1,0,0,,,711.0,Reacendimento,Beira Litoral,Dão Lafões,40.9231913,-8.0172038
2012,DM2121270,Florestal,Porto,Paços de Ferreira,Figueiró,Av.Liberdade (SANFINS DE FERREIRA),130906,180072,483814,2012-03-23,17:35:00,2012-03-23,18:15:00,2012-03-23,17:45:00,Populares,PT11051106,0.005,0.0,0.0,0.005,0.005,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3076369,-8.3451935
2012,DM212447,Florestal,Porto,Santo Tirso,Monte Córdova,REDONDO (SEQUEIRO),131413,173020,488412,2012-02-22,20:10:00,2012-02-22,21:30:00,2012-02-22,20:39:00,Populares,PT11030413,0.0,0.76,0.0,0.76,0.76,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho,41.3164414,-8.4320306
2012,DM412324,Florestal,Braga,Vila Verde,Valdreu,CELA(VALDREU)M3 (Cela),31355,184654,528993,2012-02-22,20:35:00,2012-02-23,00:46:00,2012-02-22,21:00:00,Populares,PT11020655,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,60.0,Desconhecida,Entre Douro e Minho,Baixo Minho,41.72598845,-8.31570667373353
2012,DM412350,Florestal,Braga,Fafe,Moreira do Rei,VILELA (M5) (Vilela),30718,203046,502350,2012-02-23,15:08:00,2012-02-23,18:33:00,2012-02-23,15:16:00,Populares,PT11030118,0.5,3.5,0.0,4.0,4.0,0,0,0,0,1,0,,,,,Entre Douro e Minho,Baixo Minho,41.4790119,-8.1131966
2012,TM112829,Florestal,Vila Real,Chaves,Santa Maria Maior,Casas dos Montes - Junto Escola (Casas),170350,266774,535760,2012-03-22,13:26:00,2012-03-22,13:50:00,2012-03-22,13:30:00,117,PT11080450,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Trás-os-Montes,Douro,41.7369683,-7.4899233
2012,TM112822,Florestal,Vila Real,Alijó,Carlão,Caldas de Carlao (PEGARINHOS),170103,257576,487613,2012-03-22,01:35:00,2012-03-22,04:05:00,2012-03-22,02:00:00,117,PT11070103,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,,,,,Trás-os-Montes,Douro,41.3171049,-7.4087585
2012,BL312698,Florestal,Aveiro,Santa Maria da Feira,Romariz,Goim (junto ás pedreiras),10922,173843,441617,2012-03-21,22:06:00,2012-03-22,02:05:00,2012-03-21,22:22:00,Populares,PT11060222,0.06,8.79,0.0,8.85,8.85,1,0,0,0,1,0,,,711.0,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga,40.9432485,-8.4589611
